count,line,col,end_line,end_col,kind,fn,text
16540,6038,13,6038,50,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && cur.kind() == Code::AddrOfTemp) cur = EAddrOfTempView{cur}.inner();
16540,6038,20,6038,50,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && cur.kind() == Code::AddrOfTemp) cur = EAddrOfTempView{cur}.inner();
12635,6038,52,6038,86,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && cur.kind() == Code::AddrOfTemp) cur = EAddrOfTempView{cur}.inner();
1119,6048,46,6051,10,call / statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],auto recv_is_rawptr = [&](ExprRef r) {
1119,6049,20,6049,21,early return,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],return r && r.type(pool) &&
1119,6049,20,6049,37,early return,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],return r && r.type(pool) &&
1119,6049,25,6049,37,early return,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],return r && r.type(pool) &&
1119,6050,20,6050,63,statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],r.type(pool).kind() == LogosType::Kind::Ptr;
22895,6052,16,6052,19,loop body,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],while (cur) {
22895,6052,21,6087,10,loop body,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],while (cur) {
22895,6054,17,6054,37,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::FieldRead)  {
1055,6054,40,6058,14,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::FieldRead)  {
1055,6056,21,6056,38,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (recv_is_rawptr(r)) return {};
550,6056,40,6056,49,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (recv_is_rawptr(r)) return {};
505,6057,17,6057,34,statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],cur = r; continue;
21840,6059,13,6087,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::TupleIndex) {
21840,6059,17,6059,38,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::TupleIndex) {
37,6059,40,6063,14,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::TupleIndex) {
37,6061,21,6061,38,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (recv_is_rawptr(r)) return {};
0,6061,40,6061,49,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (recv_is_rawptr(r)) return {};
37,6062,17,6062,34,statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],cur = r; continue;
21803,6064,13,6087,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::IndexRead)  {
21803,6064,17,6064,37,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::IndexRead)  {
27,6064,40,6068,14,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::IndexRead)  {
27,6066,21,6066,38,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (recv_is_rawptr(r)) return {};
0,6066,40,6066,49,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (recv_is_rawptr(r)) return {};
27,6067,17,6067,34,statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],cur = r; continue;
21776,6069,13,6087,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::Deref) {
21776,6069,17,6069,33,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::Deref) {
5139,6069,35,6075,14,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::Deref) {
5139,6071,21,6071,23,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (op && op.type(pool) &&
5139,6071,21,6071,40,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (op && op.type(pool) &&
5139,6071,21,6072,65,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (op && op.type(pool) &&
5139,6071,27,6071,40,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (op && op.type(pool) &&
5139,6072,21,6072,65,call / statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],op.type(pool).kind() == LogosType::Kind::Ptr)
5112,6073,21,6073,30,early return,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],return {};   // raw-pointer deref — unchecked
27,6074,17,6074,35,statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],cur = op; continue;
16637,6082,13,6087,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SliceLit)  { cur = ESliceLitView{cur}.base();  continue; }
16637,6082,17,6082,36,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SliceLit)  { cur = ESliceLitView{cur}.base();  continue; }
109,6082,39,6082,86,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SliceLit)  { cur = ESliceLitView{cur}.base();  continue; }
16528,6083,13,6087,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SlicePtr)  { cur = ESlicePtrView{cur}.slice(); continue; }
16528,6083,17,6083,36,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SlicePtr)  { cur = ESlicePtrView{cur}.slice(); continue; }
0,6083,39,6083,86,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SlicePtr)  { cur = ESlicePtrView{cur}.slice(); continue; }
16528,6084,13,6087,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SliceIndex){ cur = ESliceIndexView{cur}.slice(); continue; }
16528,6084,17,6084,38,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SliceIndex){ cur = ESliceIndexView{cur}.slice(); continue; }
5647,6084,39,6084,88,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::SliceIndex){ cur = ESliceIndexView{cur}.slice(); continue; }
10881,6085,13,6087,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::AddrOfTemp){ cur = EAddrOfTempView{cur}.inner(); continue; }
10881,6085,17,6085,38,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::AddrOfTemp){ cur = EAddrOfTempView{cur}.inner(); continue; }
3,6085,39,6085,88,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (k == Code::AddrOfTemp){ cur = EAddrOfTempView{cur}.inner(); continue; }
10878,6086,13,6086,18,loop exit,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],break;
10878,6088,9,6124,6,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (terminal) *terminal = cur;
10878,6088,13,6088,21,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (terminal) *terminal = cur;
8,6088,23,6088,38,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (terminal) *terminal = cur;
10878,6089,13,6089,16,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && temp_root && is_temporary_value_expr(cur) &&
10878,6089,13,6089,29,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && temp_root && is_temporary_value_expr(cur) &&
10878,6089,13,6089,61,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && temp_root && is_temporary_value_expr(cur) &&
10878,6089,13,6090,41,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && temp_root && is_temporary_value_expr(cur) &&
10878,6089,20,6089,29,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && temp_root && is_temporary_value_expr(cur) &&
7020,6089,33,6089,61,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && temp_root && is_temporary_value_expr(cur) &&
153,6090,13,6090,41,statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],!is_ref_kind(cur.type(pool)))
8,6091,13,6091,30,statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],*temp_root = true;
10878,6092,13,6092,16,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && cur.kind() == Code::VarRef) {
10878,6092,13,6092,46,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && cur.kind() == Code::VarRef) {
10878,6092,20,6092,46,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && cur.kind() == Code::VarRef) {
10586,6092,48,6122,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && cur.kind() == Code::VarRef) {
10586,6096,17,6096,37,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],"if (var_has(rn_slot, rn) && !param_names_.count(rn) &&"
10586,6096,17,6096,64,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],"if (var_has(rn_slot, rn) && !param_names_.count(rn) &&"
10586,6096,17,6097,46,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],"if (var_has(rn_slot, rn) && !param_names_.count(rn) &&"
10578,6096,41,6096,64,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],"if (var_has(rn_slot, rn) && !param_names_.count(rn) &&"
10557,6097,17,6097,46,call / statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],prov_.find(rn) == prov_.end())
2809,6098,17,6098,26,early return,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],return rn;
7777,6112,13,6122,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (ts_.frame_consts.count(rn)) return rn;
7777,6112,17,6112,43,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (ts_.frame_consts.count(rn)) return rn;
1,6112,45,6112,54,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (ts_.frame_consts.count(rn)) return rn;
7776,6120,13,6122,10,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (param_names_.count(rn) && !outliving_params_.count(rn))
7776,6120,17,6120,39,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (param_names_.count(rn) && !outliving_params_.count(rn))
7776,6120,17,6120,71,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (param_names_.count(rn) && !outliving_params_.count(rn))
21,6120,43,6120,71,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (param_names_.count(rn) && !outliving_params_.count(rn))
9,6121,17,6121,26,early return,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],return rn;
8059,6123,9,6123,18,early return,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],return {};
7705290,6141,60,6408,6,statement,logos::compiler::BorrowChecker::bc_hop_roots,std::vector<std::string>& out) const {
7705290,6144,13,6144,15,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (!e) return;
3,6144,17,6144,23,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (!e) return;
7705287,6145,9,6408,6,statement,logos::compiler::BorrowChecker::bc_hop_roots,const auto* pool = prog_.type_pool.impl();
18451,6161,13,6168,23,switch arm,logos::compiler::BorrowChecker::bc_hop_roots,case Code::MethodCall: {
8109,6164,43,6167,18,call / statement,logos::compiler::BorrowChecker::bc_hop_roots,v.each_arg([&](ExprRef a) {
8109,6165,25,6165,26,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
8109,6165,25,6165,65,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
8109,6165,30,6165,65,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
1483,6166,25,6166,45,statement,logos::compiler::BorrowChecker::bc_hop_roots,"bc_hop_roots(a, out);"
29011,6170,13,6176,23,switch arm,logos::compiler::BorrowChecker::bc_hop_roots,case Code::Call: {
51526,6172,43,6175,18,call / statement,logos::compiler::BorrowChecker::bc_hop_roots,v.each_arg([&](ExprRef a) {
51526,6173,25,6173,26,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
51526,6173,25,6173,65,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
51526,6173,30,6173,65,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
13038,6174,25,6174,45,statement,logos::compiler::BorrowChecker::bc_hop_roots,"bc_hop_roots(a, out);"
109,6178,13,6258,27,switch arm,logos::compiler::BorrowChecker::bc_hop_roots,case Code::ClosureCall:
247,6179,13,6194,23,switch arm,logos::compiler::BorrowChecker::bc_hop_roots,case Code::FnPtrCall: {   // H4 — see note_closure_caps
247,6181,33,6181,37,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (const auto* caps = closure_caps_of(callee)) {
11,6181,65,6187,18,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (const auto* caps = closure_caps_of(callee)) {
11,6186,43,6186,59,loop body,logos::compiler::BorrowChecker::bc_hop_roots,for (auto& c : *caps) out.push_back(c);
476,6188,43,6191,18,call / statement,logos::compiler::BorrowChecker::bc_hop_roots,auto arg = [&](ExprRef a) {
476,6189,25,6189,26,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
476,6189,25,6189,65,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
476,6189,30,6189,65,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (a && type_may_carry_borrow(a.type(pool)))
53,6190,25,6190,45,statement,logos::compiler::BorrowChecker::bc_hop_roots,"bc_hop_roots(a, out);"
247,6192,21,6192,50,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (e.kind() == Code::ClosureCall) EClosureCallView{e}.each_arg(arg);
109,6192,52,6192,85,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (e.kind() == Code::ClosureCall) EClosureCallView{e}.each_arg(arg);
138,6193,52,6193,83,else branch,logos::compiler::BorrowChecker::bc_hop_roots,else                               EFnPtrCallView{e}.each_arg(arg);
1255952,6224,13,6229,23,switch arm,logos::compiler::BorrowChecker::bc_hop_roots,case Code::EnumLitData:
1255948,6225,66,6228,18,call / statement,logos::compiler::BorrowChecker::bc_hop_roots,EEnumLitDataView{e}.each_payload([&](ExprRef pl) {
1255948,6226,25,6226,27,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (pl && type_may_carry_borrow(pl.type(pool)))
1255948,6226,25,6226,67,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (pl && type_may_carry_borrow(pl.type(pool)))
1255948,6226,31,6226,67,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (pl && type_may_carry_borrow(pl.type(pool)))
517775,6227,25,6227,46,statement,logos::compiler::BorrowChecker::bc_hop_roots,"bc_hop_roots(pl, out);"
5469,6230,13,6235,23,switch arm,logos::compiler::BorrowChecker::bc_hop_roots,case Code::StructLit:
25828,6231,68,6234,18,call / statement,logos::compiler::BorrowChecker::bc_hop_roots,EStructLitView{e}.each_field_value([&](ExprRef fv) {
25828,6232,25,6232,27,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (fv && type_may_carry_borrow(fv.type(pool)))
25828,6232,25,6232,67,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (fv && type_may_carry_borrow(fv.type(pool)))
25828,6232,31,6232,67,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (fv && type_may_carry_borrow(fv.type(pool)))
3297,6233,25,6233,46,statement,logos::compiler::BorrowChecker::bc_hop_roots,"bc_hop_roots(fv, out);"
1705,6236,13,6241,23,switch arm,logos::compiler::BorrowChecker::bc_hop_roots,case Code::TupleLit:
6722,6237,60,6240,18,call / statement,logos::compiler::BorrowChecker::bc_hop_roots,ETupleLitView{e}.each_elem([&](ExprRef el) {
6722,6238,25,6238,27,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (el && type_may_carry_borrow(el.type(pool)))
6722,6238,25,6238,67,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (el && type_may_carry_borrow(el.type(pool)))
6722,6238,31,6238,67,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (el && type_may_carry_borrow(el.type(pool)))
4922,6239,25,6239,46,statement,logos::compiler::BorrowChecker::bc_hop_roots,"bc_hop_roots(el, out);"
677,6242,13,6247,23,switch arm,logos::compiler::BorrowChecker::bc_hop_roots,case Code::ArrLit:
2025,6243,58,6246,18,call / statement,logos::compiler::BorrowChecker::bc_hop_roots,EArrLitView{e}.each_elem([&](ExprRef el) {
2025,6244,25,6244,27,if guard,logos::compiler::BorrowChecker::bc_hop_roots,if (el && type_may_carry_borrow(el.type(pool)))
